"idClienteEprinsa","AñoMes","Identificador","NumLámparasTotal","NumLámparasMercurio","NumLámparasHalogenuros","NumLámparasFluorescentes","NumLámparasSodio","NumLámparasLED","NumLámparasOtros","Tipo","Dirección","Descripción","CoordenadaX","CoordenadaY"
"1009","202406","NDA.ENE.007.1814766","955","0","917","0","0","38","0","Halogenuros","Calle Tesoro, 15","Puntos de luz - BELMEZ  - idSig: 1814766","306609","4238446"
"1009","202406","NDA.ENE.007.1814061","955","0","917","0","0","38","0","Halogenuros","Calle Vinculo, 16","Puntos de luz - BELMEZ  - idSig: 1814061","306696","4238655"
"1009","202406","NDA.ENE.007.1814782","955","0","917","0","0","38","0","Halogenuros","Calle San Antonio, 8","Puntos de luz - BELMEZ  - idSig: 1814782","306728","4238234"
"1009","202406","NDA.ENE.007.1814027","955","0","917","0","0","38","0","LED","Calle Real, 77","Puntos de luz - BELMEZ  - idSig: 1814027","306869","4238094"
"1009","202406","NDA.ENE.007.1813927","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813927","306751","4237854"
"1009","202406","NDA.ENE.007.1814470","955","0","917","0","0","38","0","Halogenuros","Calle Castillo, 21","Puntos de luz - BELMEZ  - idSig: 1814470","306608","4238503"
"1009","202406","NDA.ENE.007.1813953","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813953","306375","4239139"
"1009","202406","NDA.ENE.007.1814239","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814239","306914","4237775"
"1009","202406","NDA.ENE.007.1814562","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814562","307317","4231563"
"1009","202406","NDA.ENE.007.1814728","955","0","917","0","0","38","0","Halogenuros","Calle Pedroche, 106","Puntos de luz - BELMEZ  - idSig: 1814728","307082","4238728"
"1009","202406","NDA.ENE.007.1814540","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814540","301134","4232679"
"1009","202406","NDA.ENE.007.1814566","955","0","917","0","0","38","0","Halogenuros","Calle Lagares, 7","Puntos de luz - BELMEZ  - idSig: 1814566","307324","4231684"
"1009","202406","NDA.ENE.007.1814824","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814824","306745","4237822"
"1009","202406","NDA.ENE.007.1813900","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813900","306728","4237827"
"1009","202406","NDA.ENE.007.1813910","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813910","307501","4238166"
"1009","202406","NDA.ENE.007.1813880","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813880","306727","4237790"
"1009","202406","NDA.ENE.007.1814727","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814727","307175","4238794"
"1009","202406","NDA.ENE.007.1814458","955","0","917","0","0","38","0","Halogenuros","Calle Hoyancones, 58","Puntos de luz - BELMEZ  - idSig: 1814458","306734","4238595"
"1009","202406","NDA.ENE.007.1814079","955","0","917","0","0","38","0","Halogenuros","Calle Bélmez, 12","Puntos de luz - BELMEZ  - idSig: 1814079","307458","4237994"
"1009","202406","NDA.ENE.007.1814269","955","0","917","0","0","38","0","Halogenuros","Calle Viriato, 8","Puntos de luz - BELMEZ  - idSig: 1814269","306785","4238118"
"1009","202406","NDA.ENE.007.1814556","955","0","917","0","0","38","0","Halogenuros","Calle Velázquez {Doña Rama}, 46","Puntos de luz - BELMEZ  - idSig: 1814556","300866","4232930"
"1009","202406","NDA.ENE.007.1813989","955","0","917","0","0","38","0","Halogenuros","Calle Santa María, 7","Puntos de luz - BELMEZ  - idSig: 1813989","306603","4238358"
"1009","202406","NDA.ENE.007.1813944","955","0","917","0","0","38","0","Halogenuros","Calle Velázquez, 1","Puntos de luz - BELMEZ  - idSig: 1813944","306720","4238453"
"1009","202406","NDA.ENE.007.1814733","955","0","917","0","0","38","0","Halogenuros","Calle Río, 28","Puntos de luz - BELMEZ  - idSig: 1814733","306735","4238144"
"1009","202406","NDA.ENE.007.1814545","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814545","301116","4232738"
"1009","202406","NDA.ENE.007.1814044","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814044","307725","4238232"
"1009","202406","NDA.ENE.007.1813882","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813882","306742","4237759"
"1009","202406","NDA.ENE.007.1814443","955","0","917","0","0","38","0","Halogenuros","Calle Pedroche, 125","Puntos de luz - BELMEZ  - idSig: 1814443","307118","4238781"
"1009","202406","NDA.ENE.007.1814441","955","0","917","0","0","38","0","Halogenuros","Calle Pedroche, 129","Puntos de luz - BELMEZ  - idSig: 1814441","307305","4238855"
"1009","202406","NDA.ENE.007.1814684","955","0","917","0","0","38","0","Halogenuros","Calle Nueva {Doña Rama}, 9","Puntos de luz - BELMEZ  - idSig: 1814684","301087","4232845"
"1009","202406","NDA.ENE.007.1814725","955","0","917","0","0","38","0","Halogenuros","Calle San José, 2","Puntos de luz - BELMEZ  - idSig: 1814725","306632","4238259"
"1009","202406","NDA.ENE.007.1814137","955","0","917","0","0","38","0","LED","Calle Peñarroya-Pueblonuevo, 64","Puntos de luz - BELMEZ  - idSig: 1814137","307234","4238289"
"1009","202406","NDA.ENE.007.1814539","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814539","301137","4232667"
"1009","202406","NDA.ENE.007.1814351","955","0","917","0","0","38","0","Halogenuros","Calle Trajano, 15","Puntos de luz - BELMEZ  - idSig: 1814351","307105","4238353"
"1009","202406","NDA.ENE.007.1813954","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813954","306392","4239117"
"1009","202406","NDA.ENE.007.1813971","955","0","917","0","0","38","0","Halogenuros","Calle Pedroche, 2","Puntos de luz - BELMEZ  - idSig: 1813971","306785","4238360"
"1009","202406","NDA.ENE.007.1813978","955","0","917","0","0","38","0","Halogenuros","Calle Aduana, 5","Puntos de luz - BELMEZ  - idSig: 1813978","306704","4238259"
"1009","202406","NDA.ENE.007.1814128","955","0","917","0","0","38","0","LED","","Puntos de luz - BELMEZ  - idSig: 1814128","307315","4238166"
"1009","202406","NDA.ENE.007.1814753","955","0","917","0","0","38","0","Halogenuros","Calle Castillo, 20","Puntos de luz - BELMEZ  - idSig: 1814753","306582","4238463"
"1009","202406","NDA.ENE.007.1813979","955","0","917","0","0","38","0","Halogenuros","Calle Aduana, 3","Puntos de luz - BELMEZ  - idSig: 1813979","306725","4238281"
"1009","202406","NDA.ENE.007.1814312","955","0","917","0","0","38","0","Halogenuros","Calle Echegaray, 20","Puntos de luz - BELMEZ  - idSig: 1814312","307075","4238006"
"1009","202406","NDA.ENE.007.1814148","955","0","917","0","0","38","0","LED","Calle Córdoba, 13","Puntos de luz - BELMEZ  - idSig: 1814148","306845","4238292"
"1009","202406","NDA.ENE.007.1814685","955","0","917","0","0","38","0","Halogenuros","Calle Nueva {Doña Rama}, 5","Puntos de luz - BELMEZ  - idSig: 1814685","301069","4232852"
"1009","202406","NDA.ENE.007.1814794","955","0","917","0","0","38","0","Halogenuros","Calle Velázquez, 3","Puntos de luz - BELMEZ  - idSig: 1814794","306718","4238462"
"1009","202406","NDA.ENE.007.1814439","955","0","917","0","0","38","0","Halogenuros","Calle Pedroche, 126","Puntos de luz - BELMEZ  - idSig: 1814439","307320","4238864"
"1009","202406","NDA.ENE.007.1814409","955","0","917","0","0","38","0","Halogenuros","Calle Nava, 1","Puntos de luz - BELMEZ  - idSig: 1814409","306863","4238396"
"1009","202406","NDA.ENE.007.1813931","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813931","306315","4238465"
"1009","202406","NDA.ENE.007.1814747","955","0","917","0","0","38","0","Halogenuros","Calle Córdoba, 101","Puntos de luz - BELMEZ  - idSig: 1814747","307296","4237982"
"1009","202406","NDA.ENE.007.1814613","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814613","306940","4237625"
"1009","202406","NDA.ENE.007.1814249","955","0","917","0","0","38","0","Halogenuros","Avenida de la Universidad, 17","Puntos de luz - BELMEZ  - idSig: 1814249","306909","4237875"
"1009","202406","NDA.ENE.007.1814577","955","0","917","0","0","38","0","Halogenuros","Calle San Antonio, 46","Puntos de luz - BELMEZ  - idSig: 1814577","306525","4238316"
"1009","202406","NDA.ENE.007.1814600","955","0","917","0","0","38","0","Halogenuros","Calle Córdoba, 91","Puntos de luz - BELMEZ  - idSig: 1814600","307259","4238010"
"1009","202406","NDA.ENE.007.1814811","955","0","917","0","0","38","0","Halogenuros","Avenida de la Universidad, 15","Puntos de luz - BELMEZ  - idSig: 1814811","306908","4237891"
"1009","202406","NDA.ENE.007.1814372","955","0","917","0","0","38","0","Halogenuros","Calle Calvario, 56","Puntos de luz - BELMEZ  - idSig: 1814372","307167","4238662"
"1009","202406","NDA.ENE.007.1814156","955","0","917","0","0","38","0","Halogenuros","Calle Río, 1","Puntos de luz - BELMEZ  - idSig: 1814156","306813","4238299"
"1009","202406","NDA.ENE.007.1814530","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814530","299577","4235690"
"1009","202406","NDA.ENE.007.1814063","955","0","917","0","0","38","0","Halogenuros","Calle Espiel, 51","Puntos de luz - BELMEZ  - idSig: 1814063","307622","4238189"
"1009","202406","NDA.ENE.007.1814111","955","0","917","0","0","38","0","Halogenuros","Calle Bélmez, 76","Puntos de luz - BELMEZ  - idSig: 1814111","307084","4238242"
"1009","202406","NDA.ENE.007.1813988","955","0","917","0","0","38","0","Halogenuros","Calle San Gregorio, 3","Puntos de luz - BELMEZ  - idSig: 1813988","306595","4238335"
"1009","202406","NDA.ENE.007.1814054","955","0","917","0","0","38","0","Halogenuros","Calle Vinculo, 48","Puntos de luz - BELMEZ  - idSig: 1814054","306635","4238789"
"1009","202406","NDA.ENE.007.1813918","955","0","917","0","0","38","0","Halogenuros","Calle Fuente Obejuna, 37","Puntos de luz - BELMEZ  - idSig: 1813918","307427","4238109"
"1009","202406","NDA.ENE.007.1814313","955","0","917","0","0","38","0","Halogenuros","Calle Echegaray, 16","Puntos de luz - BELMEZ  - idSig: 1814313","307088","4238024"
"1009","202406","NDA.ENE.007.1814329","955","0","917","0","0","38","0","Halogenuros","Calle Córdoba, 91","Puntos de luz - BELMEZ  - idSig: 1814329","307227","4238018"
"1009","202406","NDA.ENE.007.1814763","955","0","917","0","0","38","0","Halogenuros","Calle Hospital, 3","Puntos de luz - BELMEZ  - idSig: 1814763","306592","4238416"
"1009","202406","NDA.ENE.007.1814247","955","0","917","0","0","38","0","Halogenuros","Avenida de la Universidad, 15","Puntos de luz - BELMEZ  - idSig: 1814247","306901","4237923"
"1009","202406","NDA.ENE.007.1814107","955","0","917","0","0","38","0","LED","Calle Trajano, 10","Puntos de luz - BELMEZ  - idSig: 1814107","307120","4238305"
"1009","202406","NDA.ENE.007.1814729","955","0","917","0","0","38","0","Halogenuros","Calle Pedroche, 118","Puntos de luz - BELMEZ  - idSig: 1814729","307124","4238756"
"1009","202406","NDA.ENE.007.1814587","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814587","300810","4232768"
"1009","202406","NDA.ENE.007.1813948","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813948","306286","4239246"
"1009","202406","NDA.ENE.007.1814018","955","0","917","0","0","38","0","Halogenuros","Calle Pilar, 12","Puntos de luz - BELMEZ  - idSig: 1814018","306758","4238457"
"1009","202406","NDA.ENE.007.1814387","955","0","917","0","0","38","0","Halogenuros","Calle Torres Quevedo, 24","Puntos de luz - BELMEZ  - idSig: 1814387","307098","4238678"
